1549,19.00,27560.26,0.06
1563,22.00,32220.32,0.00
1564,29.00,42501.24,0.04
1567,15.00,22028.40,0.01
1571,2.00,2945.14,0.08
1571,30.00,44177.10,0.03
1571,23.00,33869.11,0.09
1573,18.00,26542.26,0.00
1576,27.00,39894.39,0.07
1577,3.00,4435.71,0.05
1577,1.00,1478.57,0.09
1581,21.00,31134.18,0.06
1582,30.00,44507.40,0.05
1585,19.00,28245.02,0.07
1586,28.00,41652.24,0.09
1589,30.00,44717.40,0.01
1594,14.00,20938.26,0.04
1596,14.00,20966.26,0.02
1600,11.00,16517.60,0.10
1611,26.00,39327.86,0.07
1613,27.00,40894.47,0.04
1617,12.00,18223.32,0.08
1632,22.00,33739.86,0.10
1637,1.00,1538.63,0.01
1646,26.00,40238.64,0.10
1648,22.00,34092.08,0.02
1650,19.00,29481.35,0.06
1656,18.00,28037.70,0.09
1661,4.00,6250.64,0.07
1673,16.00,25194.72,0.08
1677,2.00,3157.34,0.09
1678,6.00,9478.02,0.01
1680,4.00,6326.72,0.05
1694,30.00,47870.70,0.06
1696,21.00,33551.49,0.02
1697,26.00,41565.94,0.08
1699,30.00,48020.70,0.08
1701,19.00,30451.30,0.01
1701,18.00,28848.60,0.03
1716,20.00,32354.20,0.03
1719,9.00,14586.39,0.01
1728,17.00,27705.24,0.07
1730,27.00,44056.71,0.06
1735,30.00,49101.90,0.01
1738,21.00,34434.33,0.08
1745,16.00,26347.84,0.05
1745,19.00,31288.06,0.06
1750,26.00,42945.50,0.00
1750,30.00,49552.50,0.05
1758,21.00,34854.75,0.08
1760,17.00,28249.92,0.01
1763,22.00,36624.72,0.04
1769,13.00,21719.88,0.06
1776,3.00,5033.31,0.00
1778,29.00,48713.33,0.06
1791,19.00,32163.01,0.04
1795,25.00,42419.75,0.00
1796,2.00,3395.58,0.07
1800,18.00,30632.40,0.01
1802,11.00,18741.80,0.09
1802,16.00,27260.80,0.02
1804,6.00,10234.80,0.10
1808,30.00,51294.00,0.02
1809,20.00,34216.00,0.07
1816,22.00,37791.82,0.00
1819,12.00,20649.72,0.09
1822,29.00,49990.78,0.09
1826,27.00,46651.14,0.06
1830,27.00,46759.41,0.03
1836,2.00,3475.66,0.07
1837,9.00,15649.47,0.02
1844,11.00,19204.24,0.04
1844,28.00,48883.52,0.10
1849,28.00,49023.52,0.07
1859,20.00,35217.00,0.02
1863,30.00,52945.80,0.09
1865,4.00,7067.44,0.06
1865,9.00,15901.74,0.10
1866,27.00,47732.22,0.09
1866,22.00,38892.92,0.00
1873,22.00,39047.14,0.06
1877,3.00,5336.61,0.07
1885,23.00,41098.24,0.05
1890,7.00,12543.23,0.03
1895,15.00,26953.35,0.03
1898,27.00,48597.03,0.09
1898,23.00,41397.47,0.08
1902,21.00,37881.90,0.07
1904,24.00,43341.60,0.03
1906,26.00,47005.40,0.09
1907,19.00,34369.10,0.02
1909,14.00,25352.60,0.08
1913,28.00,50817.48,0.06
1917,14.00,25464.74,0.08
1920,26.00,47369.92,0.05
1924,10.00,18259.20,0.02
1926,3.00,5483.76,0.04
1934,10.00,18359.30,0.05
1936,25.00,45948.25,0.08
1941,29.00,53445.26,0.10
1944,12.00,22151.28,0.10
1953,14.00,25969.30,0.03
1954,3.00,5567.85,0.10
1956,14.00,26011.30,0.04
1960,10.00,18619.60,0.03
1964,29.00,54112.84,0.10
1964,19.00,35453.24,0.06
1966,7.00,13075.72,0.07
1971,11.00,20602.67,0.02
1976,26.00,48827.22,0.02
1976,23.00,43193.31,0.01
1978,28.00,52639.16,0.05
1982,16.00,30143.68,0.05
1985,29.00,54722.42,0.09
1987,28.00,52891.44,0.03
1997,21.00,39878.79,0.04
2000,9.00,8118.00,0.02
5,7.00,6335.00,0.08
15,1.00,915.01,0.01
17,14.00,12838.14,0.09
38,8.00,7504.24,0.07
47,22.00,20834.88,0.04
57,21.00,20098.05,0.07
64,11.00,10604.66,0.02
70,20.00,19401.40,0.00
80,7.00,6860.56,0.05
141,8.00,8329.12,0.06
163,22.00,23389.52,0.08
166,27.00,28786.32,0.04
187,6.00,6523.08,0.00
187,7.00,7610.26,0.05
197,6.00,6583.14,0.03
200,27.00,29705.40,0.04
212,2.00,2224.42,0.01
220,5.00,5601.10,0.06
224,1.00,1124.22,0.08
229,10.00,11292.20,0.05
231,17.00,19230.91,0.09
248,11.00,12630.64,0.10
255,6.00,6931.50,0.06
265,24.00,27966.24,0.03
266,16.00,18660.16,0.02
286,1.00,1186.28,0.04
308,4.00,4833.20,0.03
321,27.00,32975.64,0.00
327,3.00,3681.96,0.08
340,30.00,37210.20,0.03
346,9.00,11217.06,0.05
350,19.00,23756.65,0.05
351,2.00,2502.70,0.09
357,2.00,2514.70,0.09
412,15.00,19686.15,0.04
419,11.00,14513.51,0.03
428,5.00,6642.10,0.06
431,6.00,7988.58,0.09
442,18.00,24163.92,0.08
444,6.00,8066.64,0.08
447,29.00,39075.76,0.05
481,29.00,40062.92,0.04
487,26.00,36074.48,0.00
494,28.00,39045.72,0.00
509,10.00,14095.00,0.04
519,18.00,25551.18,0.03
521,17.00,24165.84,0.08
559,6.00,8757.30,0.06
564,28.00,41007.68,0.03
572,18.00,26506.26,0.06
574,12.00,17694.84,0.10
583,27.00,40056.66,0.07
634,3.00,4603.89,0.08
640,13.00,20028.32,0.01
673,16.00,25178.72,0.00
677,6.00,9466.02,0.08
681,30.00,47450.40,0.00
691,22.00,35017.18,0.07
694,8.00,12757.52,0.04
711,19.00,30622.49,0.00
717,29.00,46913.59,0.01
724,27.00,43867.44,0.03
729,19.00,30964.68,0.08
740,22.00,36096.28,0.08
742,6.00,9856.44,0.05
743,10.00,16437.40,0.09
747,30.00,49432.20,0.07
749,18.00,29695.32,0.04
762,2.00,3325.52,0.00
762,1.00,1662.76,0.03
775,21.00,35191.17,0.02
779,27.00,45353.79,0.07
788,1.00,1688.78,0.01
806,2.00,3413.60,0.05
812,9.00,15415.29,0.09
825,28.00,48322.96,0.03
830,2.00,3461.66,0.10
847,16.00,27965.44,0.08
849,28.00,48995.52,0.06
857,3.00,5273.55,0.08
858,3.00,5276.55,0.01
866,29.00,51238.94,0.06
869,7.00,12389.02,0.00
876,4.00,7107.48,0.10
885,7.00,12501.16,0.03
888,11.00,19677.68,0.02
903,14.00,25254.60,0.10
909,8.00,14479.20,0.10
929,13.00,23788.96,0.05
956,7.00,12998.65,0.03
961,19.00,35377.24,0.08
964,22.00,41029.12,0.03
977,1.00,1877.97,0.05
980,6.00,11285.88,0.04
980,11.00,20690.78,0.10
998,4.00,7595.96,0.09
1018,26.00,23894.26,0.07
1019,25.00,23000.25,0.10
1039,24.00,22560.72,0.07
1047,16.00,15168.64,0.06
1064,19.00,18336.14,0.07
1069,30.00,29101.80,0.02
1071,21.00,20413.47,0.06
1086,14.00,13819.12,0.06
1110,21.00,21233.31,0.05
1131,14.00,14449.82,0.00
1131,11.00,11353.43,0.10
1142,3.00,3129.42,0.08
1148,17.00,17835.38,0.08
1158,15.00,15887.25,0.03
1185,16.00,17378.88,0.05
1202,1.00,1103.20,0.10
1205,10.00,11062.00,0.06
1214,13.00,14497.73,0.02
1219,26.00,29125.46,0.03
1227,10.00,11282.20,0.03
1241,27.00,30840.48,0.10
1262,8.00,9306.08,0.09
1265,30.00,34987.80,0.06
1278,27.00,31840.29,0.05
1280,30.00,35438.40,0.06
1282,23.00,27215.44,0.08
1290,12.00,14295.48,0.07
1292,4.00,4773.16,0.01
1309,25.00,30257.50,0.00
1315,26.00,31624.06,0.03
1326,3.00,3681.96,0.09
1334,7.00,8647.31,0.05
1363,17.00,21494.12,0.06
1369,26.00,33029.36,0.10
1376,29.00,37043.73,0.06
1377,9.00,11505.33,0.06
1380,4.00,5125.52,0.06
1387,28.00,36074.64,0.10
1388,19.00,24498.22,0.03
1427,25.00,33210.50,0.01
1435,12.00,16037.16,0.00
1438,4.00,5357.72,0.05
1449,18.00,24307.92,0.02
1457,5.00,6792.25,0.03
1463,30.00,40933.80,0.09
1472,17.00,23348.99,0.09
1474,24.00,33011.28,0.05
1505,3.00,4219.50,0.09
1547,14.00,20279.56,0.01
1552,27.00,39245.85,0.10
1559,5.00,7302.75,0.08
1568,30.00,44086.80,0.01
1599,25.00,37514.75,0.00
1623,20.00,30492.40,0.05
1626,11.00,16803.82,0.08
1640,7.00,10791.48,0.00
1654,28.00,43558.20,0.08
1655,11.00,17123.15,0.09
1655,14.00,21793.10,0.02
1684,22.00,34884.96,0.02
1706,29.00,46623.30,0.03
1715,30.00,48501.30,0.00
1725,28.00,45548.16,0.07
1732,28.00,45744.44,0.10
1735,20.00,32734.60,0.01
1740,14.00,22984.36,0.10
1790,25.00,42294.75,0.00
1811,13.00,22266.53,0.00
1814,14.00,24021.34,0.04
1823,5.00,8624.10,0.07
1826,18.00,31100.76,0.07
1848,28.00,48995.52,0.04
1867,24.00,42452.64,0.00
1888,1.00,1789.88,0.05
1890,17.00,30462.13,0.03
1905,2.00,3613.80,0.06
1924,27.00,49299.84,0.03
1925,5.00,9134.60,0.05
1926,7.00,12795.44,0.04
1936,6.00,11027.58,0.05
1979,3.00,5642.91,0.03
