4641|30.00|30.00|46369.20|0.07
4642|8.00|8.00|12373.12|0.08
4643|29.00|29.00|44881.56|0.10
4645|29.00|29.00|44939.56|0.02
4645|28.00|28.00|43389.92|0.08
4646|24.00|24.00|37215.36|0.03
4648|2.00|2.00|3105.28|0.09
4650|8.00|8.00|12437.20|0.07
4650|6.00|6.00|9327.90|0.08
4650|18.00|18.00|27983.70|0.04
4652|18.00|18.00|28019.70|0.08
4653|11.00|11.00|17134.15|0.02
4655|8.00|8.00|12477.20|0.09
4655|24.00|24.00|37431.60|0.09
4655|10.00|10.00|15596.50|0.10
4656|5.00|5.00|7803.25|0.00
4656|11.00|11.00|17167.15|0.06
4665|29.00|29.00|45520.14|0.00
4666|30.00|30.00|47119.80|0.07
4668|13.00|13.00|20444.58|0.01
4668|2.00|2.00|3145.32|0.05
4669|11.00|11.00|17310.26|0.04
4669|5.00|5.00|7868.30|0.08
4669|6.00|6.00|9441.96|0.00
4670|25.00|25.00|39366.75|0.10
4674|8.00|8.00|12629.36|0.00
4675|27.00|27.00|42651.09|0.07
4677|4.00|4.00|6326.68|0.01
4679|6.00|6.00|9502.02|0.08
4679|7.00|7.00|11085.69|0.08
4680|5.00|5.00|7923.40|0.00
4684|16.00|16.00|25418.88|0.06
4686|20.00|20.00|31813.60|0.08
4687|1.00|1.00|1591.68|0.05
4688|29.00|29.00|46187.72|0.03
4689|18.00|18.00|28686.24|0.05
4691|4.00|4.00|6382.76|0.01
4691|27.00|27.00|43083.63|0.09
4693|15.00|15.00|23965.35|0.10
4695|26.00|26.00|41591.94|0.00
4697|16.00|16.00|25627.04|0.03
4699|22.00|22.00|35281.18|0.07
4702|19.00|19.00|30527.30|0.00
4702|11.00|11.00|17673.70|0.08
4704|11.00|11.00|17695.70|0.02
4704|28.00|28.00|45043.60|0.06
4705|13.00|13.00|20926.10|0.09
4705|22.00|22.00|35413.40|0.07
4706|9.00|9.00|14496.30|0.10
4708|6.00|6.00|9676.20|0.03
4713|28.00|28.00|45295.88|0.07
4715|15.00|15.00|24295.65|0.08
4717|9.00|9.00|14595.39|0.04
4718|11.00|11.00|17849.81|0.00
4718|29.00|29.00|47058.59|0.02
4719|26.00|26.00|42216.46|0.06
4719|28.00|28.00|45463.88|0.02
4723|4.00|4.00|6510.88|0.09
4724|23.00|23.00|37460.56|0.04
4726|3.00|3.00|4892.16|0.10
4727|14.00|14.00|22844.08|0.01
4729|30.00|30.00|49011.60|0.08
4731|19.00|19.00|31078.87|0.10
4731|2.00|2.00|3271.46|0.09
4735|9.00|9.00|14757.57|0.10
4737|7.00|7.00|11492.11|0.05
4738|24.00|24.00|39425.52|0.04
4738|21.00|21.00|34497.33|0.07
4739|2.00|2.00|3287.46|0.06
4739|6.00|6.00|9862.38|0.05
4739|13.00|13.00|21368.49|0.08
4742|19.00|19.00|31288.06|0.06
4742|11.00|11.00|18114.14|0.06
4745|12.00|12.00|19796.88|0.01
4745|6.00|6.00|9898.44|0.07
4746|29.00|29.00|47871.46|0.05
4746|1.00|1.00|1650.74|0.07
4747|5.00|5.00|8258.70|0.07
4747|28.00|28.00|46248.72|0.09
4748|21.00|21.00|34707.54|0.08
4752|2.00|2.00|3313.50|0.06
4754|18.00|18.00|29857.50|0.04
4754|29.00|29.00|48103.75|0.00
4754|9.00|9.00|14928.75|0.08
4757|6.00|6.00|9970.50|0.09
4758|9.00|9.00|14964.75|0.10
4758|16.00|16.00|26604.00|0.02
4763|23.00|23.00|38358.48|0.06
4765|2.00|2.00|3339.52|0.07
4765|13.00|13.00|21706.88|0.05
4766|11.00|11.00|18378.36|0.09
4767|9.00|9.00|15045.84|0.05
4768|23.00|23.00|38473.48|0.10
4768|30.00|30.00|50182.80|0.00
4769|26.00|26.00|43517.76|0.09
4770|22.00|22.00|36844.94|0.07
4773|11.00|11.00|18455.47|0.05
4773|6.00|6.00|10066.62|0.01
4773|13.00|13.00|21811.01|0.08
4774|22.00|22.00|36932.94|0.09
4775|25.00|25.00|41994.25|0.07
4775|11.00|11.00|18477.47|0.10
4776|21.00|21.00|35296.17|0.00
4777|17.00|17.00|28590.09|0.00
4778|24.00|24.00|40386.48|0.05
4783|26.00|26.00|43882.28|0.10
4784|11.00|11.00|18576.58|0.03
4784|22.00|22.00|37153.16|0.01
4787|26.00|26.00|43986.28|0.00
4788|24.00|24.00|40626.72|0.01
4788|25.00|25.00|42319.50|0.03
4788|1.00|1.00|1692.78|0.05
4788|15.00|15.00|25391.70|0.00
4790|8.00|8.00|13558.32|0.08
4790|23.00|23.00|38980.17|0.03
4792|6.00|6.00|10180.74|0.09
4793|12.00|12.00|20373.48|0.01
4794|3.00|3.00|5096.37|0.00
4794|11.00|11.00|18686.69|0.02
4795|25.00|25.00|42494.75|0.09
4796|18.00|18.00|30614.22|0.07
4797|29.00|29.00|49351.91|0.05
4803|7.00|7.00|11954.60|0.05
4804|25.00|25.00|42720.00|0.03
4806|4.00|4.00|6843.20|0.07
4808|30.00|30.00|51384.00|0.00
4809|4.00|4.00|6855.20|0.08
4809|29.00|29.00|49700.20|0.04
4810|19.00|19.00|32581.39|0.07
4811|11.00|11.00|18873.91|0.01
4812|21.00|21.00|36053.01|0.00
4813|24.00|24.00|41227.44|0.08
4816|18.00|18.00|30974.58|0.03
4821|12.00|12.00|20709.84|0.09
4822|5.00|5.00|8634.10|0.00
4823|22.00|22.00|38012.04|0.10
4823|18.00|18.00|31100.76|0.01
4827|19.00|19.00|32904.58|0.00
4827|4.00|4.00|6927.28|0.02
4828|29.00|29.00|50251.78|0.07
4829|12.00|12.00|20805.84|0.09
4830|12.00|12.00|20817.96|0.05
4831|9.00|9.00|15622.47|0.07
4831|17.00|17.00|29509.11|0.03
4832|29.00|29.00|50368.07|0.01
4833|25.00|25.00|43445.75|0.01
4834|22.00|22.00|38254.26|0.01
4838|27.00|27.00|47056.41|0.10
4839|1.00|1.00|1743.83|0.09
4839|25.00|25.00|43595.75|0.01
4842|21.00|21.00|36683.64|0.07
4843|12.00|12.00|20974.08|0.02
4846|5.00|5.00|8754.20|0.05
4846|23.00|23.00|40269.32|0.02
4848|13.00|13.00|22786.92|0.03
4849|20.00|20.00|35076.80|0.01
4849|17.00|17.00|29815.28|0.01
4850|22.00|22.00|38606.70|0.01
4852|25.00|25.00|43921.25|0.01
4852|15.00|15.00|26352.75|0.06
4855|5.00|5.00|8799.25|0.09
4859|13.00|13.00|22930.05|0.10
4861|4.00|4.00|7063.44|0.06
4862|21.00|21.00|37104.06|0.10
4862|11.00|11.00|19435.46|0.05
4863|8.00|8.00|14142.88|0.07
4864|23.00|23.00|40683.78|0.03
4864|6.00|6.00|10613.16|0.09
4865|13.00|13.00|23008.18|0.02
4865|27.00|27.00|47786.22|0.05
4865|19.00|19.00|33627.34|0.01
4870|26.00|26.00|46146.62|0.00
4870|4.00|4.00|7099.48|0.01
4872|26.00|26.00|46198.62|0.04
4873|14.00|14.00|24890.18|0.09
4874|10.00|10.00|17788.70|0.01
4875|21.00|21.00|37377.27|0.01
4875|4.00|4.00|7119.48|0.04
4876|28.00|28.00|49864.36|0.00
4877|21.00|21.00|37419.27|0.01
4877|3.00|3.00|5345.61|0.07
4877|30.00|30.00|53456.10|0.02
4878|26.00|26.00|46354.62|0.01
4886|7.00|7.00|12536.16|0.03
4891|6.00|6.00|10775.34|0.02
4892|9.00|9.00|16172.01|0.01
4893|15.00|15.00|26968.35|0.01
4894|1.00|1.00|1798.89|0.01
4895|2.00|2.00|3599.78|0.07
4896|1.00|1.00|1800.89|0.03
4897|15.00|15.00|27028.35|0.04
4897|26.00|26.00|46849.14|0.05
4898|24.00|24.00|43269.36|0.07
4899|17.00|17.00|30666.13|0.05
4900|14.00|14.00|25268.60|0.09
4903|10.00|10.00|18079.00|0.08
4904|6.00|6.00|10853.40|0.05
4904|23.00|23.00|41604.70|0.07
4904|20.00|20.00|36178.00|0.10
4913|28.00|28.00|50901.48|0.01
4914|23.00|23.00|41834.93|0.01
4915|19.00|19.00|34578.29|0.02
4915|2.00|2.00|3639.82|0.08
4920|25.00|25.00|45623.00|0.04
4922|23.00|23.00|42019.16|0.10
4922|30.00|30.00|54807.60|0.10
4923|28.00|28.00|51181.76|0.02
4923|10.00|10.00|18279.20|0.03
4924|19.00|19.00|34749.48|0.05
4925|28.00|28.00|51237.76|0.06
4926|13.00|13.00|23801.96|0.10
4929|28.00|28.00|51349.76|0.03
4931|30.00|30.00|55077.90|0.10
4931|9.00|9.00|16523.37|0.06
4933|21.00|21.00|38596.53|0.06
4936|28.00|28.00|51546.04|0.00
4942|2.00|2.00|3693.88|0.03
4942|2.00|2.00|3693.88|0.03
4943|5.00|5.00|9239.70|0.03
4943|29.00|29.00|53590.26|0.05
4943|18.00|18.00|33262.92|0.01
4945|28.00|28.00|51798.32|0.03
4945|1.00|1.00|1849.94|0.04
4948|15.00|15.00|27794.10|0.03
4950|22.00|22.00|40808.90|0.05
4952|19.00|19.00|35282.05|0.05
4955|25.00|25.00|46498.75|0.00
4956|26.00|26.00|48384.70|0.05
4957|4.00|4.00|7447.80|0.09
4959|12.00|12.00|22367.40|0.08
4959|26.00|26.00|48462.70|0.08
4961|26.00|26.00|48514.96|0.08
4962|1.00|1.00|1866.96|0.05
4962|13.00|13.00|24270.48|0.09
4962|1.00|1.00|1866.96|0.01
4962|17.00|17.00|31738.32|0.06
4963|25.00|25.00|46699.00|0.03
4963|4.00|4.00|7471.84|0.09
4968|16.00|16.00|29967.36|0.04
4970|3.00|3.00|5624.91|0.07
4970|8.00|8.00|14999.76|0.03
4972|7.00|7.00|13138.79|0.00
4973|18.00|18.00|33803.46|0.07
4974|26.00|26.00|48853.22|0.03
4974|19.00|19.00|35700.43|0.09
4975|22.00|22.00|41359.34|0.04
4980|27.00|27.00|50894.46|0.10
4980|9.00|9.00|16964.82|0.02
4981|23.00|23.00|43377.54|0.00
4988|10.00|10.00|18929.80|0.03
4990|30.00|30.00|56849.70|0.01
4990|23.00|23.00|43584.77|0.04
4992|9.00|9.00|17072.91|0.07
4992|28.00|28.00|53115.72|0.08
4994|16.00|16.00|30383.84|0.01
4995|15.00|15.00|28499.85|0.02
4997|27.00|27.00|51353.73|0.09
4997|15.00|15.00|28529.85|0.07
4999|10.00|10.00|19039.90|0.00
5000|2.00|2.00|1810.00|0.10
5001|17.00|17.00|15402.00|0.09
5002|1.00|1.00|907.00|0.03
5008|20.00|20.00|18260.00|0.09
5009|21.00|21.00|19194.00|0.08
5009|15.00|15.00|13710.00|0.02
5010|5.00|5.00|4575.05|0.09
5010|29.00|29.00|26535.29|0.07
5013|15.00|15.00|13770.15|0.01
5014|6.00|6.00|5514.06|0.04
5019|5.00|5.00|4620.05|0.01
5019|11.00|11.00|10164.11|0.07
5019|26.00|26.00|24024.26|0.02
5019|10.00|10.00|9240.10|0.08
5022|27.00|27.00|25029.54|0.09
5022|24.00|24.00|22248.48|0.09
5028|17.00|17.00|15861.34|0.03
5029|12.00|12.00|11208.24|0.05
5032|6.00|6.00|5622.18|0.07
5035|8.00|8.00|7520.24|0.00
5037|28.00|28.00|26376.84|0.08
5039|25.00|25.00|23600.75|0.03
5039|6.00|6.00|5664.18|0.05
5039|15.00|15.00|14160.45|0.10
5048|17.00|17.00|16201.68|0.04
5049|21.00|21.00|20034.84|0.02
5049|8.00|8.00|7632.32|0.09
5049|26.00|26.00|24805.04|0.01
5057|19.00|19.00|18278.95|0.00
5058|1.00|1.00|963.05|0.09
5058|20.00|20.00|19261.00|0.09
5058|21.00|21.00|20224.05|0.03
5059|30.00|30.00|28921.50|0.08
5068|17.00|17.00|16542.02|0.10
5068|18.00|18.00|17515.08|0.05
5076|26.00|26.00|25507.82|0.10
5078|21.00|21.00|20644.47|0.07
5083|22.00|22.00|21737.76|0.10
5086|1.00|1.00|991.08|0.02
5087|5.00|5.00|4960.40|0.10
5088|10.00|10.00|9930.80|0.04
5089|6.00|6.00|5964.48|0.00
5092|14.00|14.00|13959.26|0.07
5094|23.00|23.00|22979.07|0.05
5094|16.00|16.00|15985.44|0.08
5094|9.00|9.00|8991.81|0.04
5095|6.00|6.00|6000.54|0.00
5102|14.00|14.00|14099.40|0.03
5102|23.00|23.00|23163.30|0.09
5103|26.00|26.00|26210.60|0.05
5103|4.00|4.00|4032.40|0.00
5105|14.00|14.00|14141.40|0.06
5106|15.00|15.00|15166.50|0.02
5107|4.00|4.00|4048.40|0.06
5111|2.00|2.00|2032.22|0.03
5112|3.00|3.00|3051.33|0.09
5112|23.00|23.00|23393.53|0.08
5115|10.00|10.00|10201.10|0.04
5116|19.00|19.00|19401.09|0.07
5117|22.00|22.00|22486.42|0.02
5119|22.00|22.00|22530.42|0.04
5121|17.00|17.00|17444.04|0.02
5121|26.00|26.00|26679.12|0.07
5122|22.00|22.00|22596.64|0.09
5123|19.00|19.00|19534.28|0.01
5123|30.00|30.00|30843.60|0.04
5125|29.00|29.00|29873.48|0.07
5127|16.00|16.00|16513.92|0.02
5127|7.00|7.00|7224.84|0.07
5128|26.00|26.00|26861.12|0.08
5129|12.00|12.00|12409.44|0.04
5130|29.00|29.00|30018.77|0.04
5131|8.00|8.00|8289.04|0.05
5134|26.00|26.00|27017.38|0.06
5134|13.00|13.00|13508.69|0.04
5135|5.00|5.00|5200.65|0.10
5135|13.00|13.00|13521.69|0.03
5137|2.00|2.00|2084.26|0.07
5138|10.00|10.00|10431.30|0.04
5140|1.00|1.00|1045.14|0.06
5141|13.00|13.00|13599.82|0.05
5141|12.00|12.00|12553.68|0.07
5144|5.00|5.00|5245.70|0.09
5145|28.00|28.00|29403.92|0.04
5146|8.00|8.00|8409.12|0.06
5151|5.00|5.00|5280.75|0.09
5151|5.00|5.00|5280.75|0.00
5155|17.00|17.00|18022.55|0.01
5157|13.00|13.00|13807.95|0.10
5157|5.00|5.00|5310.75|0.02
5165|3.00|3.00|3210.48|0.00
5169|23.00|23.00|24705.68|0.01
5169|18.00|18.00|19334.88|0.06
5170|8.00|8.00|8601.36|0.04
5171|2.00|2.00|2152.34|0.09
5174|5.00|5.00|5395.85|0.02
5180|4.00|4.00|4340.72|0.01
5182|16.00|16.00|17394.88|0.05
5185|8.00|8.00|8721.44|0.10
5185|22.00|22.00|23983.96|0.09
5187|24.00|24.00|26212.32|0.00
5187|5.00|5.00|5460.90|0.06
5190|18.00|18.00|19713.42|0.03
5191|8.00|8.00|8769.52|0.02
5192|12.00|12.00|13166.28|0.05
5192|2.00|2.00|2194.38|0.01
5195|2.00|2.00|2200.38|0.09
5197|22.00|22.00|24248.18|0.08
5197|9.00|9.00|9919.71|0.00
5198|29.00|29.00|31992.51|0.02
5199|13.00|13.00|14354.47|0.06
5201|20.00|20.00|22124.00|0.00
5201|5.00|5.00|5531.00|0.04
5206|17.00|17.00|18890.40|0.08
5206|20.00|20.00|22224.00|0.04
5206|2.00|2.00|2222.40|0.02
5210|14.00|14.00|15612.94|0.02
5210|5.00|5.00|5576.05|0.10
5212|11.00|11.00|12289.31|0.02
5214|16.00|16.00|17907.36|0.00
5216|26.00|26.00|29151.46|0.06
5216|28.00|28.00|31393.88|0.09
5219|5.00|5.00|5621.05|0.10
5219|29.00|29.00|32602.09|0.06
5220|2.00|2.00|2250.44|0.09
5220|19.00|19.00|21379.18|0.01
5223|1.00|1.00|1128.22|0.08
5224|14.00|14.00|15809.08|0.02
5225|14.00|14.00|15823.08|0.03
5229|2.00|2.00|2268.44|0.02
5230|27.00|27.00|30651.21|0.05
5235|10.00|10.00|11402.30|0.09
5235|15.00|15.00|17103.45|0.06
5236|18.00|18.00|20542.14|0.05
5236|18.00|18.00|20542.14|0.02
5238|15.00|15.00|17148.45|0.01
5239|17.00|17.00|19451.91|0.01
5239|9.00|9.00|10298.07|0.01
5245|27.00|27.00|31056.48|0.05
5246|5.00|5.00|5756.20|0.06
5247|7.00|7.00|8065.68|0.07
5248|6.00|6.00|6919.44|0.01
5250|11.00|11.00|12707.75|0.03
5252|22.00|22.00|25459.50|0.08
5254|24.00|24.00|27822.00|0.03
5255|20.00|20.00|23205.00|0.04
5256|8.00|8.00|9290.00|0.08
5257|1.00|1.00|1162.25|0.06
5260|14.00|14.00|16313.64|0.06
5261|13.00|13.00|15161.38|0.00
5261|29.00|29.00|33821.54|0.08
5263|13.00|13.00|15187.38|0.07
5265|24.00|24.00|28086.24|0.07
5266|16.00|16.00|18740.16|0.10
5267|19.00|19.00|22272.94|0.04
5270|6.00|6.00|7051.62|0.03
5271|11.00|11.00|12938.97|0.10
5271|26.00|26.00|30583.02|0.00
5271|22.00|22.00|25877.94|0.01
5273|20.00|20.00|23565.40|0.10
5274|9.00|9.00|10613.43|0.03
5274|8.00|8.00|9434.16|0.07
5276|11.00|11.00|12993.97|0.02
5277|1.00|1.00|1182.27|0.08
5279|26.00|26.00|30791.02|0.08
5279|10.00|10.00|11842.70|0.07
5280|8.00|8.00|9482.24|0.01
5283|3.00|3.00|3564.84|0.06
5283|4.00|4.00|4753.12|0.03
5284|18.00|18.00|21407.04|0.06
5284|13.00|13.00|15460.64|0.09
5286|28.00|28.00|33355.84|0.05
5287|6.00|6.00|7153.68|0.02
5291|21.00|21.00|25122.09|0.09
5294|14.00|14.00|16790.06|0.05
5294|6.00|6.00|7195.74|0.10
5296|8.00|8.00|9610.32|0.07
5297|10.00|10.00|12022.90|0.07
5298|13.00|13.00|15642.77|0.03
5300|20.00|20.00|24106.00|0.01
5303|12.00|12.00|14499.60|0.06
5303|23.00|23.00|27790.90|0.08
5303|29.00|29.00|35040.70|0.08
5304|1.00|1.00|1209.30|0.03
5307|29.00|29.00|35156.70|0.00
5308|19.00|19.00|23052.70|0.06
5309|23.00|23.00|27928.90|0.06
5314|23.00|23.00|28044.13|0.10
5315|25.00|25.00|30507.75|0.07
5315|29.00|29.00|35388.99|0.05
5316|28.00|28.00|34196.68|0.01
5316|26.00|26.00|31754.06|0.10
5316|26.00|26.00|31754.06|0.03
5318|18.00|18.00|22019.58|0.06
5320|28.00|28.00|34308.96|0.01
5320|18.00|18.00|22055.76|0.07
5322|27.00|27.00|33137.64|0.05
5322|21.00|21.00|25773.72|0.00
5323|1.00|1.00|1228.32|0.05
5328|19.00|19.00|23433.08|0.04
5329|17.00|17.00|20983.44|0.10
5329|17.00|17.00|20983.44|0.00
5329|26.00|26.00|32092.32|0.09
5329|15.00|15.00|18514.80|0.02
5330|22.00|22.00|27177.26|0.03
5331|15.00|15.00|18544.95|0.01
5333|11.00|11.00|13621.63|0.00
5338|13.00|13.00|16163.29|0.04
5338|24.00|24.00|29839.92|0.00
5339|28.00|28.00|34841.24|0.05
5339|30.00|30.00|37329.90|0.07
5340|25.00|25.00|31133.50|0.10
5343|8.00|8.00|9986.72|0.05
5345|8.00|8.00|10002.72|0.00
5345|18.00|18.00|22506.12|0.03
5348|14.00|14.00|17546.76|0.02
5350|11.00|11.00|13808.85|0.10
5353|23.00|23.00|28942.05|0.03
5360|30.00|30.00|37960.80|0.02
5364|19.00|19.00|24117.84|0.02
5365|5.00|5.00|6351.80|0.10
5365|28.00|28.00|35570.08|0.07
5366|20.00|20.00|25427.20|0.01
5370|1.00|1.00|1275.37|0.04
5371|17.00|17.00|21698.29|0.08
5372|2.00|2.00|2554.74|0.08
5373|13.00|13.00|16618.81|0.01
5373|5.00|5.00|6391.85|0.03
5373|7.00|7.00|8948.59|0.10
5375|2.00|2.00|2560.74|0.09
5376|25.00|25.00|32034.25|0.07
5378|16.00|16.00|20533.92|0.04
5379|8.00|8.00|10274.96|0.06
5379|1.00|1.00|1284.37|0.02
5380|9.00|9.00|11568.42|0.03
5382|4.00|4.00|5149.52|0.08
5384|4.00|4.00|5157.52|0.00
5385|9.00|9.00|11613.42|0.03
5386|17.00|17.00|21953.46|0.02
5386|14.00|14.00|18079.32|0.07
5388|6.00|6.00|7760.28|0.01
5393|11.00|11.00|14282.29|0.02
5393|22.00|22.00|28564.58|0.03
5394|3.00|3.00|3898.17|0.08
5395|22.00|22.00|28608.58|0.02
5397|8.00|8.00|10419.12|0.00
5403|30.00|30.00|39252.00|0.10
5405|8.00|8.00|10483.20|0.02
5407|8.00|8.00|10499.20|0.03
5407|30.00|30.00|39372.00|0.03
5408|28.00|28.00|36775.20|0.10
5409|15.00|15.00|19716.00|0.09
5409|18.00|18.00|23659.20|0.00
5413|12.00|12.00|15820.92|0.09
5417|26.00|26.00|34382.66|0.09
5423|22.00|22.00|29225.24|0.08
5425|1.00|1.00|1330.42|0.07
5425|27.00|27.00|35921.34|0.07
5426|7.00|7.00|9319.94|0.10
5428|15.00|15.00|20001.30|0.06
5432|22.00|22.00|29423.46|0.06
5432|2.00|2.00|2674.86|0.09
5437|19.00|19.00|25506.17|0.07
5437|25.00|25.00|33560.75|0.03
5439|6.00|6.00|8066.58|0.07
5441|2.00|2.00|2692.88|0.06
5442|2.00|2.00|2694.88|0.02
5447|18.00|18.00|24343.92|0.06
5448|9.00|9.00|12180.96|0.10
5450|14.00|14.00|18976.30|0.09
5452|18.00|18.00|24434.10|0.08
5456|2.00|2.00|2722.90|0.07
5456|24.00|24.00|32674.80|0.05
5457|27.00|27.00|36786.15|0.04
5457|11.00|11.00|14986.95|0.04
5457|17.00|17.00|23161.65|0.04
5458|11.00|11.00|14997.95|0.07
5463|12.00|12.00|16421.52|0.09
5464|12.00|12.00|16433.52|0.05
5465|7.00|7.00|9593.22|0.04
5468|16.00|16.00|21975.36|0.02
5468|22.00|22.00|30216.12|0.03
5470|19.00|19.00|26133.93|0.10
5475|12.00|12.00|16565.64|0.04
5481|3.00|3.00|4159.44|0.01
5481|23.00|23.00|31889.04|0.04
5482|21.00|21.00|29137.08|0.07
5483|21.00|21.00|29158.08|0.07
5484|29.00|29.00|40294.92|0.07
5484|13.00|13.00|18063.24|0.01
5486|6.00|6.00|8348.88|0.09
5488|5.00|5.00|6967.40|0.04
5492|16.00|16.00|22359.84|0.04
5493|20.00|20.00|27969.80|0.08
5497|6.00|6.00|8414.94|0.05
5500|30.00|30.00|42165.00|0.03
5501|15.00|15.00|21097.50|0.05
5510|9.00|9.00|12739.59|0.00
5513|2.00|2.00|2837.02|0.07
5517|13.00|13.00|18492.63|0.00
5517|19.00|19.00|27027.69|0.03
5519|22.00|22.00|31339.22|0.03
5520|29.00|29.00|41340.08|0.04
5520|17.00|17.00|24233.84|0.09
5520|24.00|24.00|34212.48|0.04
5521|26.00|26.00|37089.52|0.09
5522|17.00|17.00|24267.84|0.09
5525|29.00|29.00|41485.08|0.05
5525|21.00|21.00|30040.92|0.05
5528|22.00|22.00|31537.44|0.00
5531|17.00|17.00|24421.01|0.10
5533|10.00|10.00|14385.30|0.01
5535|23.00|23.00|33132.19|0.09
5535|26.00|26.00|37453.78|0.04
5535|28.00|28.00|40334.84|0.02
5537|1.00|1.00|1442.53|0.10
5541|15.00|15.00|21698.10|0.01
5542|2.00|2.00|2895.08|0.10
5545|27.00|27.00|39164.58|0.10
5546|12.00|12.00|17418.48|0.02
5550|4.00|4.00|5822.20|0.09
5550|24.00|24.00|34933.20|0.09
5553|18.00|18.00|26253.90|0.01
5553|2.00|2.00|2917.10|0.04
5554|21.00|21.00|30650.55|0.00
5555|5.00|5.00|7302.75|0.10
5558|19.00|19.00|27807.45|0.05
5559|8.00|8.00|11716.40|0.02
5559|17.00|17.00|24897.35|0.04
5560|30.00|30.00|43966.80|0.08
5560|25.00|25.00|36639.00|0.09
5564|25.00|25.00|36739.00|0.02
5564|20.00|20.00|29391.20|0.07
5567|1.00|1.00|1472.56|0.00
5569|13.00|13.00|19169.28|0.05
5571|27.00|27.00|39867.39|0.05
5571|22.00|22.00|32484.54|0.07
5572|6.00|6.00|8865.42|0.10
5572|13.00|13.00|19208.41|0.08
5573|9.00|9.00|13307.13|0.01
5573|25.00|25.00|36964.25|0.05
5573|12.00|12.00|17742.84|0.06
5575|16.00|16.00|23689.12|0.03
5576|7.00|7.00|10370.99|0.00
5578|9.00|9.00|13352.13|0.02
5578|27.00|27.00|40056.39|0.03
5580|13.00|13.00|19312.54|0.08
5583|6.00|6.00|8931.48|0.06
5583|22.00|22.00|32748.76|0.03
5585|30.00|30.00|44717.40|0.03
5586|1.00|1.00|1491.58|0.02
5587|20.00|20.00|29851.60|0.01
5588|11.00|11.00|16429.38|0.00
5590|3.00|3.00|4486.77|0.04
5590|2.00|2.00|2991.18|0.01
5591|20.00|20.00|29931.80|0.06
5592|30.00|30.00|44927.70|0.03
5592|11.00|11.00|16473.49|0.05
5593|13.00|13.00|19481.67|0.04
5594|29.00|29.00|43488.11|0.02
5595|9.00|9.00|13505.31|0.04
5595|23.00|23.00|34513.57|0.06
5595|23.00|23.00|34513.57|0.05
5596|23.00|23.00|34536.57|0.10
5596|27.00|27.00|40542.93|0.02
5601|9.00|9.00|13559.40|0.09
5602|16.00|16.00|24121.60|0.08
5603|10.00|10.00|15086.00|0.03
5603|10.00|10.00|15086.00|0.09
5607|14.00|14.00|21176.40|0.07
5608|14.00|14.00|21190.40|0.07
5609|8.00|8.00|12116.80|0.07
5612|6.00|6.00|9105.66|0.09
5615|6.00|6.00|9123.66|0.04
5616|25.00|25.00|38040.25|0.02
5616|25.00|25.00|38040.25|0.10
5616|30.00|30.00|45648.30|0.05
5617|21.00|21.00|31974.81|0.05
5622|11.00|11.00|16803.82|0.00
5622|28.00|28.00|42773.36|0.07
5624|28.00|28.00|42829.36|0.06
5625|27.00|27.00|41326.74|0.06
5625|19.00|19.00|29081.78|0.02
5628|1.00|1.00|1533.62|0.01
5630|29.00|29.00|44533.27|0.06
5631|23.00|23.00|35342.49|0.06
5631|6.00|6.00|9219.78|0.09
5633|24.00|24.00|36927.12|0.10
5633|21.00|21.00|32311.23|0.03
5633|27.00|27.00|41543.01|0.04
5634|12.00|12.00|18475.56|0.06
5634|10.00|10.00|15396.30|0.01
5638|28.00|28.00|43221.64|0.03
5640|11.00|11.00|17002.04|0.05
5641|15.00|15.00|23199.60|0.02
5641|7.00|7.00|10826.48|0.06
5642|25.00|25.00|38691.00|0.02
5644|30.00|30.00|46489.20|0.01
5645|23.00|23.00|35664.72|0.09
5650|30.00|30.00|46669.50|0.00
5650|27.00|27.00|42002.55|0.03
5652|15.00|15.00|23364.75|0.08
5653|20.00|20.00|31173.00|0.02
5654|15.00|15.00|23394.75|0.02
5654|12.00|12.00|18715.80|0.09
5655|27.00|27.00|42137.55|0.10
5655|28.00|28.00|43698.20|0.03
5656|29.00|29.00|45287.85|0.04
5665|4.00|4.00|6282.64|0.04
5666|30.00|30.00|47149.80|0.09
5667|13.00|13.00|20444.58|0.05
5667|9.00|9.00|14153.94|0.08
5668|28.00|28.00|44062.48|0.07
5668|9.00|9.00|14162.94|0.01
5670|27.00|27.00|42543.09|0.03
5672|21.00|21.00|33131.07|0.08
5672|8.00|8.00|12621.36|0.00
5673|25.00|25.00|39466.75|0.08
5674|3.00|3.00|4739.01|0.00
5675|6.00|6.00|9484.02|0.04
5677|24.00|24.00|37984.08|0.07
5677|24.00|24.00|37984.08|0.05
5678|16.00|16.00|25338.72|0.04
5680|8.00|8.00|12685.44|0.00
5680|28.00|28.00|44399.04|0.04
5681|21.00|21.00|33320.28|0.10
5682|10.00|10.00|15876.80|0.07
5685|7.00|7.00|11134.76|0.08
5690|28.00|28.00|44679.32|0.01
5692|17.00|17.00|27160.73|0.07
5692|16.00|16.00|25563.04|0.05
5693|25.00|25.00|39967.25|0.09
5693|16.00|16.00|25579.04|0.04
5695|7.00|7.00|11204.83|0.09
5697|17.00|17.00|27245.73|0.09
5698|30.00|30.00|48110.70|0.04
5698|28.00|28.00|44903.32|0.04
5699|27.00|27.00|43326.63|0.08
5703|11.00|11.00|17695.70|0.09
5704|30.00|30.00|48291.00|0.04
5705|16.00|16.00|25771.20|0.07
