70679,Mitsubishi,Challenger,900
74830,Chevrolet,Suburban 2500,898
75309,Audi,A8,906
76071,Volkswagen,Type 2,899
77410,Mitsubishi,Lancer,904
86603,Buick,LeSabre,901
94871,Lincoln,Continental Mark VII,912
12441,Ford,Econoline E150,924
19193,Ford,Ranger,927
33471,Hyundai,Accent,920
34741,Suzuki,XL-7,923
38049,MINI,Cooper,914
45188,Eagle,Talon,922
56538,Chevrolet,Suburban 1500,915
60626,Toyota,Avalon,918
62939,Toyota,Celica,916
73369,Suzuki,Esteem,917
77677,Oldsmobile,Bravada,921
77720,Subaru,Legacy,928
81000,Mitsubishi,Mighty Max,913
87099,Saab,9-5,925
90725,Dodge,Durango,919
91678,Land Rover,LR3,926
13910,Dodge,Ram Wagon B150,943
23637,GMC,Yukon XL 1500,931
34792,Porsche,944,935
36324,Lincoln,MKS,933
51067,Volkswagen,GTI,937
57221,Ford,Crown Victoria,944
64156,Ford,E-Series,938
70399,Suzuki,Grand Vitara,929
71818,Subaru,Alcyone SVX,936
73641,Pontiac,Sunfire,930
76949,Volkswagen,Golf,941
83777,Honda,S2000,939
89207,Chevrolet,Silverado 1500,940
91456,Ford,Ranger,934
94651,Chrysler,Sebring,942
95936,Saturn,S-Series,932
12113,Audi,4000s,953
21690,GMC,Yukon XL 2500,950
27984,Austin,Mini,946
29686,Mercedes-Benz,SL-Class,948
40240,Chrysler,Sebring,949
41870,Volkswagen,Fox,957
48182,Ford,Mustang,954
51866,Lexus,GX,955
53903,Ford,Mustang,956
63537,Mercedes-Benz,GL-Class,951
66029,Acura,SLX,960
70702,Chrysler,Crossfire Roadster,958
75517,Chevrolet,Express 2500,959
81576,BMW,M6,945
91430,GMC,Savana 3500,947
96349,Chevrolet,Uplander,952
22940,Ferrari,California,965
31940,Audi,TT,961
40301,Honda,del Sol,973
40652,Lexus,GX,968
44109,Cadillac,DeVille,975
49837,Mazda,B-Series Plus,963
54086,Ford,Econoline E350,966
57452,Chevrolet,Express 3500,970
59671,Jeep,Liberty,964
65573,Mercury,Grand Marquis,972
69041,Mazda,CX-9,969
77132,Mercedes-Benz,S-Class,974
80474,Chevrolet,Tahoe,962
81576,Eagle,Talon,971
84187,Saab,9-5,976
93849,Toyota,Tundra,967
16390,Aston Martin,V8 Vantage,990
26318,Mercedes-Benz,G-Class,985
28767,BMW,M,977
37735,Buick,Enclave,987
43784,Dodge,D150 Club,983
45994,Ford,Escort,991
48072,Toyota,Tacoma,984
48743,Ford,F250,989
53638,Mitsubishi,Galant,979
55560,Saturn,Ion,980
58358,Mercedes-Benz,SLR McLaren,978
66738,Toyota,Celica,992
66932,Buick,LeSabre,988
85947,Subaru,XT,982
93035,Mercedes-Benz,300SL,986
95494,Dodge,Dakota Club,981
28250,Ford,Econoline E150,997
44177,Mazda,MX-5,998
61816,Chevrolet,S10,1000
66410,Toyota,Sequoia,996
74402,Ford,F250,999
87202,Isuzu,Rodeo,994
94262,Infiniti,QX,995
99572,Honda,Passport,993
